RadViz_X,RadViz_Y,Bulk silicon thickness,Bump solder height,Substrate core thickness,"Substrate core (E, CTE)","UF (E, CTE)",Lid foot width,Lid thickness,Cu-pillar bump solder material,BGA solder material,Obj_ELK stress,Obj_Warpage Post UF cure,Obj_Warpage post lid attach,Obj_DeltaW_BGA,Obj_DeltaW_bump
-0.04314255766099627,-0.009958920082491834,0.25,0.04,0.4,9e-06,2e-05,9.0,2.0,SAC305,SAC305,8.02634295977486,-0.08940533755631966,0.05798543530435447,0.0010960454306821604,0.22713263470703704
0.010276153601789595,-0.029805724925065544,0.25,0.06,0.4,6e-06,3e-05,9.0,2.0,SAC205,SAC105,5.6644145898075955,-0.07749578804751911,0.06633846619472394,0.00047729161328018826,0.34083822222970184
-0.13700152358696838,0.06949553050082541,0.25,0.02,0.4,6e-06,2.5e-05,6.0,2.0,SAC305,SAC305,8.668739103848427,-0.08031309911159076,0.0399013075252046,0.0,0.5797969652345701
-0.17961167228311178,-0.3435871464078978,0.25,0.04,1.2,3e-06,2e-05,9.0,1.5,SAC405,SAC205,11.089949120826926,-0.02253067445686295,0.06155835367526612,0.05484391996143079,0.04050622881842941
-0.13847455871516146,0.10319600546201867,0.25,0.02,0.4,9e-06,2.5e-05,3.0,2.0,SAC305,SAC305,8.919904043158384,-0.08256605743511275,0.026498070856946866,0.019093993159775426,0.5628162607546051
-0.011226793563963196,-0.047557423423794556,0.25,0.06,0.4,3e-06,3e-05,3.0,2.0,SAC105,SAC405,4.252946008648014,-0.05731845694328785,0.023338096518213513,0.016649825382318746,0.30019614245073145
-0.07947619882615656,-0.22215379349995024,0.75,0.06,1.2,3e-06,2e-05,3.0,2.0,SAC205,SAC405,6.709868836260724,-0.018544134235660044,0.013754033011390415,0.06020291962199061,0.05657859115609598
0.020168541036907805,-0.0029164839752180947,0.25,0.06,0.4,6e-06,2.5e-05,3.0,1.5,SAC105,SAC105,4.443382962048544,-0.06560830375740165,0.019678096820488385,0.046986401285979515,0.27034235647759647
-0.1940885732288384,-0.35126766091772427,0.25,0.04,1.2,3e-06,2e-05,3.0,1.0,SAC405,SAC205,11.139493772402693,-0.01922291199150897,0.053880740696154845,0.05808643099319035,0.01774637426333814
-0.014838378141561297,0.0018066748818844362,0.25,0.06,0.4,9e-06,3e-05,3.0,2.0,SAC105,SAC205,4.693991543871473,-0.07010382369926235,0.02165037956450591,0.016328612219600587,0.3349830379941724
-0.08399303427816031,-0.37133973336613185,0.25,0.06,1.2,6e-06,2e-05,6.0,1.0,SAC405,SAC405,9.178450168249759,-0.027920546880953804,0.09315754886394947,0.014545131103177532,0.04484468955017479
-0.06458310280520647,-0.12801511475783486,0.25,0.04,0.8,9e-06,2e-05,3.0,2.0,SAC105,SAC105,6.018394930856915,-0.045070246416437865,0.034990837831614406,0.007591379385252065,0.24030413894019637
0.01635344920233202,-0.029291593555376277,0.25,0.04,0.4,3e-06,2e-05,3.0,1.5,SAC105,SAC105,5.31198759488209,-0.06258883950852917,0.022973415516951055,0.057570448633161575,0.1825632983906236
-0.05083885234676764,-0.18142437862738203,0.75,0.06,1.2,6e-06,2e-05,3.0,1.5,SAC105,SAC405,4.842759814560653,-0.026277500862120124,0.019365266588042288,0.023947564267308263,0.17057562798892167
0.1268132038023012,-0.2743225058733696,0.25,0.06,0.8,3e-06,2.5e-05,9.0,1.5,SAC105,SAC105,5.167873136380574,-0.030718554638284032,0.0930222352609878,0.06646639138227109,0.10029271732497091
-0.06508753030684265,0.019304934156866568,0.25,0.04,0.4,9e-06,2.5e-05,6.0,2.0,SAC305,SAC305,7.942912275862215,-0.08721609690505847,0.04643971595592185,0.003099252970728446,0.32399564121883706
-0.08416994070151741,-0.20409653747315845,0.25,0.06,0.8,6e-06,2e-05,6.0,1.5,SAC305,SAC205,7.726136888298716,-0.04133025904727876,0.05166630589227791,0.010061591067754973,0.09960687235438659
-0.1412382260747252,-0.057511813117155586,0.75,0.04,0.4,9e-06,2e-05,3.0,1.5,SAC105,SAC405,8.171998714846769,-0.05862873446986334,0.02661110874651418,0.0,0.3283551548397661
-0.06503952814929621,-0.01915147699902312,0.25,0.04,0.4,9e-06,2e-05,6.0,1.5,SAC405,SAC105,9.079403120635439,-0.0893960198641297,0.06533919510240135,0.0,0.225709735709582
0.14538398377943235,-0.09830870116505297,0.25,0.06,0.4,3e-06,2.5e-05,9.0,2.0,SAC105,SAC105,4.344792576188099,-0.06184514964494798,0.08459325454638247,0.06264025733933501,0.18315819129367142
-0.14180068206923374,-0.029675613809607152,0.25,0.02,0.4,3e-06,2e-05,3.0,1.0,SAC405,SAC305,9.700138788315599,-0.0730720043456387,0.03521451433962368,0.00806298930005037,0.25467634499967146
-0.1764062853156426,-0.09100834198776492,0.75,0.06,0.4,6e-06,2e-05,3.0,1.5,SAC405,SAC405,10.197972561019883,-0.05927539755189218,0.03131626747465107,0.011037663972569483,0.1900982715951768
-0.03549259732911244,-0.04078064989875121,0.5,0.06,0.4,9e-06,2.5e-05,6.0,1.0,SAC205,SAC305,7.009811952516113,-0.07554093974121819,0.05998423429244628,0.0,0.3003057170515634
-0.0667929349443561,-0.18281403067752636,0.25,0.06,0.8,3e-06,2.5e-05,9.0,1.0,SAC305,SAC105,8.03218036662706,-0.033036999323138784,0.036379534481089756,0.06799258216862897,0.10994714534044986
-0.11301220968569382,-0.2750279474836426,0.75,0.06,0.8,3e-06,2e-05,3.0,1.0,SAC405,SAC405,9.093905437919869,-0.031181435774159834,0.0630665054040147,0.027819197360151912,0.09148192325085003
-0.17299364456598648,-0.16866489095636675,0.75,0.06,1.2,9e-06,2e-05,3.0,2.0,SAC405,SAC405,8.555877159360342,-0.0344473295603799,0.018393643669632607,0.015292086189254407,0.1787328883040597
